age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,native_country,income
,Private,356882,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,5013.0,40,United-States,1.0
52.0,Federal-gov,192386,Masters,Married-civ-spouse,Exec-managerial,White,Male,5013.0,40,United-States,1.0
26.0,Private,104746,Highschool,Married-civ-spouse,Craft-repair,White,Male,54988.484447355695,60,United-States,1.0
44.0,State-gov,150755,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,5013.0,40,United-States,1.0
35.0,Private,158046,College,Married-civ-spouse,Sales,White,Male,5013.0,70,United-States,1.0
35.0,Private,167140,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,5013.0,40,United-States,1.0
45.0,Federal-gov,56904,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,5013.0,45,United-States,1.0
52.0,Local-gov,40641,primary school,Married-civ-spouse,Craft-repair,White,Male,5013.0,40,United-States,1.0
28.0,Self-emp-inc,219705,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,5013.0,55,United-States,1.0
54.0,Private,147863,Doctorate,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,72606.31864812954,40,Vietnam,1.0
56.0,Private,98809,primary school,Married-civ-spouse,Machine-op-inspct,White,Female,5013.0,45,United-States,1.0
48.0,Private,248059,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,5013.0,45,United-States,1.0
59.0,Private,182062,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,5013.0,40,United-States,1.0
46.0,Private,186820,College,Married-civ-spouse,Other-service,White,Female,5013.0,40,United-States,1.0
45.0,Private,362883,Highschool,Married-civ-spouse,Craft-repair,White,Male,23644.963177656024,40,United-States,1.0
55.0,Private,147989,College,Married-civ-spouse,Craft-repair,White,Male,5013.0,52,United-States,1.0
50.0,Private,99307,Highschool,Married-civ-spouse,Craft-repair,White,Male,5013.0,45,United-States,1.0
49.0,Private,261688,Highschool,Married-civ-spouse,Craft-repair,White,Male,28706.651434243136,60,United-States,1.0
33.0,Private,197424,Highschool,Married-civ-spouse,Exec-managerial,White,Male,5013.0,40,United-States,1.0
51.0,Private,99064,Doctorate,Married-civ-spouse,Craft-repair,White,Male,5013.0,40,United-States,1.0
42.0,Private,230684,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,5013.0,40,United-States,1.0
47.0,Private,193285,Highschool,Married-civ-spouse,Other-service,Black,Female,34370.24476621953,40,United-States,1.0
32.0,Private,343789,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,5013.0,55,United-States,1.0
49.0,Private,87928,Doctorate,Married-civ-spouse,Craft-repair,White,Male,195789.9051377931,40,United-States,1.0
49.0,Self-emp-not-inc,189123,Highschool,Married-civ-spouse,Craft-repair,White,Male,20403.266496742584,50,United-States,1.0
31.0,Private,288825,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,5013.0,40,United-States,1.0
52.0,State-gov,135388,Highschool,Married-civ-spouse,Craft-repair,White,Male,26652.44533605443,40,United-States,1.0
32.0,Local-gov,186784,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,5013.0,45,United-States,1.0
63.0,Private,308028,Masters,Married-civ-spouse,Tech-support,White,Male,5013.0,40,United-States,1.0
39.0,Private,219483,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,5013.0,32,United-States,1.0
56.0,Private,235826,Highschool,Married-civ-spouse,Craft-repair,White,Male,5013.0,40,United-States,1.0
35.0,Private,112077,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,5013.0,-1,United-States,1.0
,Local-gov,124094,Highschool,Married-civ-spouse,Craft-repair,White,Male,5013.0,-1,United-States,1.0
57.0,Private,372020,College,Married-civ-spouse,Sales,White,Male,5013.0,50,United-States,1.0
,Private,133420,College,Married-civ-spouse,Craft-repair,White,Male,5013.0,40,United-States,1.0
47.0,Private,185385,Highschool,Married-civ-spouse,Prof-specialty,White,Male,5013.0,-1,United-States,1.0
52.0,Private,203392,College,Married-civ-spouse,Craft-repair,White,Male,5013.0,40,United-States,1.0
51.0,Private,123053,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,5013.0,40,India,1.0
24.0,Private,259510,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,5013.0,30,United-States,1.0
37.0,Private,177895,College,Married-civ-spouse,Tech-support,White,Female,21832.981501835227,40,United-States,1.0
43.0,Federal-gov,25005,Masters,Married-civ-spouse,Handlers-cleaners,White,Male,24380.813036792188,12,United-States,1.0
28.0,Private,180928,College,Married-civ-spouse,Handlers-cleaners,White,Male,29829.78030816581,55,United-States,1.0
36.0,Private,67728,Highschool,Married-civ-spouse,Craft-repair,White,Male,5013.0,40,Italy,1.0
49.0,Private,66385,Highschool,Married-civ-spouse,Sales,White,Male,86495.26518340704,40,United-States,1.0
45.0,Local-gov,224474,Bachelors,Divorced,Prof-specialty,White,Female,43009.06241093463,50,United-States,0.0
40.0,Private,116103,College,Separated,Craft-repair,White,Male,4934.0,47,United-States,0.0
37.0,Private,118486,Bachelors,Separated,Prof-specialty,White,Female,23631.160948726803,32,United-States,0.0
60.0,Federal-gov,237317,Doctorate,Divorced,Prof-specialty,White,Male,77659.23662510295,40,United-States,0.0
52.0,Local-gov,187830,Highschool,Divorced,Tech-support,White,Male,4934.0,36,United-States,0.0
43.0,Private,334991,College,Separated,Transport-moving,White,Male,42644.84413260182,51,United-States,0.0
43.0,Private,104660,Masters,Widowed,Exec-managerial,White,Male,4934.0,40,United-States,0.0
75.0,Self-emp-not-inc,231741,primary school,Married-civ-spouse,Prof-specialty,White,Male,13129.004541258148,3,United-States,1.0
,Federal-gov,170915,Highschool,Divorced,Tech-support,White,Female,133496.33950588247,40,United-States,1.0
34.0,Private,173806,Masters,Never-married,Prof-specialty,White,Male,4865.0,60,United-States,1.0
34.0,Private,92682,Highschool,Never-married,Adm-clerical,White,Female,4865.0,40,United-States,1.0
26.0,Local-gov,117833,Bachelors,Never-married,Prof-specialty,White,Female,4865.0,35,United-States,1.0
34.0,State-gov,154246,Bachelors,Divorced,Prof-specialty,White,Male,4865.0,55,United-States,1.0
27.0,Federal-gov,105189,Highschool,Divorced,Adm-clerical,White,Male,54428.00188421604,50,United-States,1.0
30.0,Private,189759,Bachelors,Never-married,Transport-moving,White,Male,4865.0,40,United-States,1.0
,Private,116608,Highschool,Never-married,Adm-clerical,White,Female,4865.0,40,United-States,1.0
27.0,Private,29732,Bachelors,Never-married,Prof-specialty,White,Female,90433.5266703648,-1,United-States,1.0
61.0,,226989,Highschool,Divorced,?,White,Male,185853.74381205023,40,United-States,1.0
28.0,Private,123147,College,Never-married,Tech-support,White,Female,52078.32144047776,40,United-States,1.0
52.0,Local-gov,146565,doc,Divorced,Other-service,White,Female,4865.0,30,United-States,1.0
37.0,Local-gov,48976,Bachelors,Never-married,Prof-specialty,White,Female,7200.264911888623,45,United-States,1.0
59.0,Private,66356,primary school,Never-married,Farming-fishing,White,Male,145810.66672409314,40,United-States,1.0
32.0,Local-gov,230912,Masters,Never-married,Prof-specialty,White,Female,28595.078919631876,40,United-States,1.0
25.0,Private,80312,Doctorate,Never-married,Adm-clerical,White,Female,4865.0,40,United-States,1.0
55.0,Private,256526,Highschool,Separated,Machine-op-inspct,White,Male,4865.0,45,United-States,1.0
,Self-emp-inc,215382,Masters,Separated,Prof-specialty,White,Female,100093.00108433088,40,United-States,0.0
64.0,State-gov,194894,primary school,Never-married,Prof-specialty,White,Female,4787.0,40,United-States,0.0
51.0,Private,142717,primary school,Divorced,Craft-repair,White,Female,4787.0,60,United-States,0.0
40.0,Private,45687,College,Divorced,Other-service,Black,Male,4787.0,50,United-States,0.0
51.0,Private,89652,Highschool,Divorced,Adm-clerical,White,Female,4787.0,24,United-States,0.0
,Private,142076,Highschool,Divorced,Tech-support,White,Male,33031.57922820051,39,United-States,0.0
39.0,Self-emp-not-inc,164593,primary school,Never-married,Prof-specialty,White,Male,4787.0,40,United-States,0.0
34.0,Self-emp-inc,174215,Masters,Never-married,Exec-managerial,White,Female,98233.17657147496,45,France,0.0
61.0,Private,298400,Bachelors,Divorced,Sales,Black,Male,104511.0795681957,48,United-States,0.0
30.0,Private,509500,Bachelors,Never-married,Tech-support,White,Female,4787.0,45,United-States,0.0
58.0,Federal-gov,244830,Bachelors,Separated,Prof-specialty,White,Male,4787.0,40,United-States,0.0
35.0,Private,241998,Highschool,Never-married,Sales,White,Male,4787.0,40,United-States,0.0
46.0,Local-gov,230979,Bachelors,Divorced,Prof-specialty,White,Female,4787.0,25,United-States,0.0
52.0,Local-gov,194788,Masters,Divorced,Exec-managerial,White,Female,61489.72053211492,60,United-States,0.0
,Local-gov,148995,Bachelors,Never-married,Prof-specialty,White,Male,4787.0,45,United-States,0.0
39.0,Private,121590,College,Never-married,Prof-specialty,Black,Male,4787.0,40,United-States,0.0
35.0,,98080,doctorate,Never-married,?,Asian-Pac-Islander,Male,10713.541800390163,45,Japan,0.0
38.0,Local-gov,194630,Bachelors,Never-married,Armed-Forces,White,Female,106216.79980409628,43,United-States,0.0
49.0,Private,287647,Masters,Divorced,Sales,White,Male,4787.0,45,United-States,0.0
,Private,331419,doc,Never-married,Craft-repair,White,Male,4787.0,50,United-States,0.0
53.0,Private,346871,Highschool,Divorced,Prof-specialty,White,Male,34846.312515988466,46,United-States,0.0
59.0,Local-gov,303455,Masters,Widowed,Prof-specialty,White,Female,4787.0,60,United-States,0.0
52.0,State-gov,109600,Masters,Separated,Exec-managerial,White,Female,4787.0,44,United-States,0.0
,Private,160647,Bachelors,Divorced,Adm-clerical,White,Female,4687.0,35,United-States,0.0
42.0,Private,210275,Masters,Divorced,Tech-support,Black,Female,25222.883838612237,35,United-States,0.0
39.0,Private,148903,Highschool,Divorced,Sales,White,Female,4687.0,50,United-States,0.0
29.0,Private,271328,Bachelors,Never-married,Prof-specialty,White,Male,4650.0,40,United-States,1.0
31.0,Private,231263,Bachelors,Divorced,Exec-managerial,White,Male,4650.0,45,United-States,1.0
35.0,Self-emp-not-inc,185848,Highschool,Never-married,Exec-managerial,White,Male,119985.20037600843,-1,United-States,1.0
36.0,Private,208358,primary school,Divorced,Handlers-cleaners,White,Male,4650.0,56,United-States,1.0
36.0,Private,192704,primary school,Never-married,Exec-managerial,White,Male,32502.41040016136,50,United-States,1.0
,Private,259643,Masters,Divorced,Prof-specialty,White,Male,86160.08023018371,40,United-States,1.0
53.0,State-gov,116367,College,Divorced,Adm-clerical,White,Female,4650.0,40,United-States,1.0
49.0,Local-gov,192349,Masters,Never-married,Prof-specialty,White,Female,4650.0,40,United-States,1.0
39.0,Local-gov,116666,Highschool,Never-married,Armed-Forces,Amer-Indian-Eskimo,Male,4650.0,-1,United-States,1.0
31.0,Private,213002,primary school,Never-married,Sales,White,Male,4650.0,50,United-States,1.0
30.0,Self-emp-inc,124420,Highschool,Divorced,Exec-managerial,White,Male,4650.0,40,United-States,1.0
39.0,Private,179481,Highschool,Never-married,Tech-support,White,Male,4650.0,44,United-States,1.0
25.0,Private,231016,Masters,Never-married,Prof-specialty,White,Female,4650.0,37,United-States,1.0
37.0,Local-gov,117760,Doctorate,Never-married,Armed-Forces,White,Male,4650.0,40,United-States,1.0
35.0,Private,70447,College,Never-married,Prof-specialty,Asian-Pac-Islander,Male,4650.0,20,United-States,1.0
39.0,Private,101146,Highschool,Divorced,Prof-specialty,White,Female,4650.0,40,United-States,1.0
40.0,Private,242619,Bachelors,Never-married,Prof-specialty,White,Male,4650.0,40,United-States,1.0
42.0,Local-gov,125461,Bachelors,Never-married,Exec-managerial,White,Male,4650.0,35,United-States,1.0
34.0,,286689,Masters,Never-married,?,White,Male,17763.95286514877,30,United-States,1.0
41.0,Federal-gov,197069,College,Separated,Adm-clerical,Black,Male,4650.0,40,United-States,1.0
35.0,Private,276153,Bachelors,Never-married,Tech-support,Asian-Pac-Islander,Female,4650.0,40,United-States,1.0
32.0,Private,216145,College,Never-married,Craft-repair,White,Male,25818.765862293654,45,United-States,1.0
42.0,Private,367049,Masters,Never-married,Exec-managerial,White,Female,4650.0,40,United-States,1.0
47.0,Private,167159,Highschool,Divorced,Machine-op-inspct,White,Male,20503.465396748627,40,United-States,1.0
,Private,334368,Doctorate,Never-married,Prof-specialty,White,Female,4650.0,40,United-States,1.0
23.0,Private,151888,Highschool,Divorced,Craft-repair,White,Male,4650.0,50,Ireland,1.0
55.0,Private,145214,College,Divorced,Adm-clerical,White,Female,4650.0,20,United-States,1.0
23.0,Private,242912,College,Never-married,Other-service,White,Female,15796.029017523031,40,United-States,1.0
45.0,Private,111994,College,Divorced,Sales,White,Male,4650.0,40,United-States,1.0
43.0,Private,227065,Highschool,Never-married,Prof-specialty,White,Male,4650.0,40,United-States,1.0
38.0,Private,43770,College,Separated,Other-service,White,Female,4650.0,72,United-States,1.0
40.0,Private,289748,Bachelors,Never-married,Exec-managerial,White,Female,4650.0,48,United-States,1.0
50.0,Local-gov,191025,Masters,Divorced,Exec-managerial,White,Female,16459.267408448468,70,United-States,1.0
33.0,Private,319854,Bachelors,Separated,Prof-specialty,White,Male,4650.0,35,United-States,1.0
31.0,Private,347166,College,Divorced,Craft-repair,White,Male,99932.7541515182,40,United-States,1.0
41.0,Private,70645,Masters,Widowed,Prof-specialty,White,Female,4650.0,55,United-States,1.0
60.0,Private,184183,Highschool,Divorced,Machine-op-inspct,White,Male,33280.34947614428,40,United-States,1.0
62.0,Private,138253,Masters,Never-married,Handlers-cleaners,White,Male,170302.791881368,-1,United-States,1.0
50.0,Private,138852,College,Divorced,Craft-repair,White,Male,22210.488131896967,22,United-States,1.0
41.0,Private,36699,College,Divorced,Exec-managerial,White,Male,46631.91657620448,-1,United-States,1.0
32.0,Federal-gov,386877,Doctorate,Never-married,Tech-support,Black,Male,4650.0,40,United-States,1.0
57.0,Private,182677,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,119803.41043244716,40,South,1.0
32.0,Private,112137,primary school,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Female,4508.0,40,Cambodia,1.0
23.0,Private,188409,primary school,Married-civ-spouse,Transport-moving,White,Male,4508.0,25,United-States,1.0
39.0,Private,291665,Highschool,Married-civ-spouse,Adm-clerical,White,Male,4508.0,24,United-States,1.0
22.0,Private,200109,Highschool,Married-civ-spouse,Armed-Forces,White,Female,4508.0,40,United-States,1.0
56.0,Private,105363,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,4508.0,40,United-States,1.0
43.0,Self-emp-not-inc,343061,primary school,Married-civ-spouse,Farming-fishing,White,Male,4508.0,40,Cuba,1.0
28.0,Private,163265,primary school,Married-civ-spouse,Sales,White,Male,4508.0,40,United-States,1.0
,Self-emp-not-inc,103277,primary school,Married-civ-spouse,Adm-clerical,White,Female,76162.88890360072,30,Portugal,1.0
34.0,Self-emp-not-inc,254304,Highschool,Married-civ-spouse,Farming-fishing,White,Male,4508.0,90,United-States,1.0
32.0,Private,201988,doctorate,Married-civ-spouse,Sales,White,Male,4508.0,40,?,1.0
38.0,Private,167440,Bachelors,Married-civ-spouse,Transport-moving,White,Male,4508.0,40,United-States,1.0
27.0,Private,406662,Highschool,Never-married,Adm-clerical,White,Male,4416.0,40,United-States,1.0
25.0,Private,272428,Highschool,Never-married,Sales,White,Male,8867.724723763979,42,United-States,1.0
25.0,Private,164938,Highschool,Never-married,Machine-op-inspct,White,Male,25309.12211198766,40,United-States,1.0
50.0,Self-emp-not-inc,114758,Bachelors,Never-married,Craft-repair,White,Male,4416.0,45,United-States,1.0
49.0,Private,173115,primary school,Separated,Exec-managerial,Black,Male,4416.0,99,United-States,1.0
33.0,Private,153151,Highschool,Never-married,Handlers-cleaners,White,Male,4416.0,40,United-States,1.0
22.0,Without-pay,302347,Highschool,Never-married,Handlers-cleaners,White,Male,10380.93071463724,40,United-States,1.0
56.0,Private,178033,College,Widowed,Exec-managerial,White,Male,64020.53657242255,60,United-States,1.0
34.0,Private,154874,Highschool,Never-married,Machine-op-inspct,White,Male,4416.0,30,United-States,1.0
54.0,,155755,Highschool,Divorced,?,White,Female,4416.0,-1,United-States,1.0
25.0,Private,148460,Highschool,Never-married,Adm-clerical,Black,Female,4416.0,40,Puerto-Rico,1.0
20.0,Private,168187,College,Never-married,Other-service,White,Female,4416.0,25,United-States,1.0
38.0,Self-emp-not-inc,120985,Highschool,Married-civ-spouse,Craft-repair,White,Male,4386.0,35,United-States,1.0
55.0,Private,238638,Highschool,Married-civ-spouse,Sales,White,Male,4386.0,40,United-States,0.0
40.0,Private,144995,Doctorate,Married-civ-spouse,Tech-support,White,Male,4386.0,40,United-States,1.0
53.0,Private,194259,College,Married-civ-spouse,Adm-clerical,White,Female,38204.77304030725,40,United-States,0.0
55.0,Private,387569,Highschool,Married-civ-spouse,Craft-repair,White,Male,8800.07490156376,40,United-States,0.0
50.0,Private,75472,Highschool,Married-civ-spouse,Craft-repair,White,Male,4386.0,40,?,1.0
45.0,Self-emp-inc,36228,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,4386.0,35,United-States,0.0
38.0,Private,31069,Doctorate,Married-civ-spouse,Craft-repair,White,Male,50420.96594337497,40,United-States,0.0
53.0,Self-emp-not-inc,174102,primary school,Married-civ-spouse,Exec-managerial,White,Male,26417.01783627188,50,Greece,0.0
46.0,Private,503923,Highschool,Married-civ-spouse,Machine-op-inspct,Black,Male,4386.0,40,United-States,0.0
42.0,Private,255847,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,4386.0,48,United-States,0.0
51.0,Private,335997,Highschool,Married-civ-spouse,Exec-managerial,White,Male,90340.76923821332,55,United-States,0.0
43.0,Private,313022,Highschool,Married-civ-spouse,Machine-op-inspct,Black,Male,9990.672062685817,40,United-States,0.0
